"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0011","What does the letter ‘U’ mean when given after the RVR value provided in METAR?","That in the last 10 minutes, the RVR increased by 100 m or more","That the RVR is greater than 1,000 m","That the RVR is lower than 1,000 m","That in the last 10 minutes the RVR decreased by 100 m or more","That in the last 10 minutes, the RVR increased by 100 m or more","Merged"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0012","Which statement regarding the following METAR is true? METAR EPWA 120830Z VRB02KT 0900 R36/P1500D FZFG OVC001 M02/M02 Q1029 BECMG 1500 BR OVC002 =","No other answer is correct","During the last 10 minutes, the RVR increased","There are two layers of clouds above the given aerodrome","Fog is expected to transform into haze within the next two hours","No other answer is correct","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0013","The RVR given in a METAR issued by the JFK International Airport is 1,000 ft. What is the reported RVR in m?","Around 300 m","Around 310 m","Around 320 m","Around 330 m","Around 300 m","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0014","Which statement regarding the following METAR is true? Select the most complete answer. METAR EPWA 120830Z 28014KT 9999 DRSN OVC012 00/M02 Q1003 REBLSN R25/599591 =","All answers are correct","Runway 25 is covered by a wet snow layer","Low drifting snow is present over the given aerodrome","Since the last METAR was issued, blowing snow ceased or reduced in intensity","All answers are correct","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0015","What does the METAR code ‘BKN002’ mean?","That between 5 and 7 oktas are covered by the clouds, the base of which is at 200 ft","That between 5 and 7 oktas are covered by the clouds, the base of which is at 200 m","That between 3 and 4 oktas are covered by the clouds, the base of which is at 200 m","That between 3 and 4 oktas are covered by the clouds, the base of which is at 200 ft","That between 5 and 7 oktas are covered by the clouds, the base of which is at 200 ft","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0016","Which two types of clouds are mentioned specifically in MET reports and forecasts intended for aviation?","Cumulonimbus and towering Cumulus","Altocumulus and Stratus","Cumulonimbus and Nimbostratus","Stratus and Cumulonimbus","Cumulonimbus and towering Cumulus","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0017","When does the ‘NSC’ code is used in the METAR?","When there are no clouds at or below 5,000 ft or the highest Minimum Sector Altitude (MSA), whichever is greater","When the sky is completely clear at every altitude, with no cloud whatsoever","When cloud cover is 1–2 oktas regardless of cloud base","Only when visibility is less than 5 km due to mist or fog","When there are no clouds at or below 5,000 ft or the highest Minimum Sector Altitude (MSA), whichever is greater","Merged"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0018","What does the METAR code ‘VV001’ mean?","That the cloud coverage cannot be assessed and the vertical visibility is 100 ft","That the cloud base is at 100 ft and the vertical visibility is limited","That the cloud extends from the ground up to the height of 100 ft","No other answer is correct","That the cloud coverage cannot be assessed and the vertical visibility is 100 ft","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0019","What does the code ‘CAVOK’ mean? Select the most complete answer.","All answers are correct","That visibility is at least 10 km","That no significant convective clouds and significant weather are present at or in the vicinity of the aerodrome","That the height of the lowest cloud base is not less than 5,000 ft or than the level of the highest MSA, whichever is greater","All answers are correct","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0020","The METAR temperature group is given as ‘28/24’. What does it mean?","That the temperature is 28°C and the dew point temperature is 24°C","That the current temperature is 28°C, but it is expected to fall to 24°C","That in the next two hours, the temperature between 24°C and 28°C should be expected","That the dry bulb temperature is 28°C and the wet bulb temperature is 24°C","That the temperature is 28°C and the dew point temperature is 24°C","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0021","The METAR temperature group is followed by the code ‘Q1012’. What does it mean?","That the QNH is equal to 1012 hPa","That the QFE is equal to 1012 hPa","That the QNH is equal to 10.12 inHg","That the QFE is equal to 10.12 inHg","That the QNH is equal to 1012 hPa","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0022","What is true about the METAR code-group giving the information on recent significant weather?","No other answer is correct","The METAR code-group, giving the information on recent significant weather, is added to the METAR only if the significant weather was noticed in the past 30 minutes or since the last METAR was issued","The METAR code-group, giving the information on recent significant weather, appears in the METAR only when the intensity of the significant weather has increased","The METAR code-group giving the information on recent significant weather always starts with the letters ‘RW’","No other answer is correct","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0023","A METAR states that the current visibility is 8 km. The main part of the report is followed by the code ‘BECMG 4000’. What does it imply?","That the visibility will decrease to 4 km within the next two hours","That the visibility will decrease to 4 km within the next hour","That the visibility will be variable between 4 km and 8 km within the next two hours","That the visibility will be variable between 4 km and 8 km within the next hour","That the visibility will decrease to 4 km within the next two hours","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0024","The METAR runway state group is as follows: ‘R15/599291’. What does it mean?","That 51% or more of runway 15 is covered by a wet snow layer of 10 cm depth, and the braking action is poor","That between 26% and 50% of runway 15 is covered by a slush layer of 92 mm depth, and the friction coefficient is 0.91","That between 26% and 50% of runway 15 is covered by a slush layer of 9 mm depth, and the braking action is poor","That 51% or more of runway 15 is covered by a wet snow layer of 20 cm depth, and the braking action is poor or medium","That 51% or more of runway 15 is covered by a wet snow layer of 10 cm depth, and the braking action is poor","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0025","The METAR runway state group is as follows: ‘R88/7/0393’. What does it mean?","That all runways are covered by an ice layer of 3 mm depth, and the braking action is medium","That runway 88 is covered by a slush layer of 3 mm depth, and the braking action is poor","That runway 08 is non-operational due to an ice layer covering it","That all runways are covered by a slush layer of 3 mm depth, and the braking action is poor","That all runways are covered by an ice layer of 3 mm depth, and the braking action is medium","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0026","What does the code ‘SNOCLO’ mean?","That the aerodrome is closed because of the contamination of the runways","That a snowstorm is expected to be experienced in the vicinity of the aerodrome","That the aerodrome is closed because of a snowstorm","That the aerodrome will be closed within the next two hours because of a snowstorm","That the aerodrome is closed because of the contamination of the runways","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0027","What is a SPECI?","A special weather report","A routine aviation forecast","A routine weather report","A special aviation forecast","A special weather report","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0028","Which statement regarding the following TAF is true? TAF EPWA 1207/1216 00000KT 0100 FG VV001 BECMG 1208/1210 0800 VV 002 BECMG 1210/1212 23005KT 2500 BKN005 TEMPO 1213/1216 6000 SCT007 =","At 1200 UTC, prevailing visibility will be 2.5 km, the cloud base will be at 500 ft above the aerodrome level, and the wind speed will be 5 kt","At 1200 UTC, prevailing visibility will be 2.3 km, the cloud base will be at 500 ft, and the wind speed will be 5 kt","At 1200 UTC, prevailing visibility will be 800 m, and vertical visibility will be 200 ft","At 1200 UTC, prevailing visibility will be 1 km, and no wind will blow","At 1200 UTC, prevailing visibility will be 2.5 km, the cloud base will be at 500 ft above the aerodrome level, and the wind speed will be 5 kt","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0029","Which of the following weather reports can be replaced with the code ‘CAVOK’? Minimum Sector Altitudes (MSA) above the ground for the given aerodromes are as follows: LSZB – 10,000 ft, LSZH – 8,000 ft, LSGG – 12,000 ft, LFSB – 6,000 ft.","LSZB 28012KT 9999 OVC100 16/11 Q1011 BECMG 5000","LSZH 121000Z VRB03KT 9000 BKN080 21/15 Q1021 NOSIG","LSGG 121000Z 22006KT 9999 BKN090 18/14 Q1007 RERA NOSIG","METAR LFSB 121000Z 24008KT 9999 SCT050 18/11 Q1013 RERA NOSIG","LSZB 28012KT 9999 OVC100 16/11 Q1011 BECMG 5000","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0030","You fly from Prague to Warsaw. The ETA is 1800 UTC. What is the minimum visibility you should expect at the arrival? The TAF for Warsaw airport is as follows: TAF EPWA 1215/1224 26015KT 9999 SHRA BKN 020 TEMPO 1216/1220 26020G35KT 8000 +SHRA BKN015CB PROB30 1216/1220 TSRA =","8 km","10 NM or more","8 NM","10 km or more","8 km","Merged"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0031","What is the validity period of a TAF?","As stated in TAF","2 hours","9 hours","Between 6 hours and 9 hours","As stated in TAF","Evionica"
