"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Airframe – 021.011 (3)","021.011 (3) Q0068","Where is the Auxiliary Power Unit usually located?","In the tail cone of the aircraft","The starting is aborted","oil tank and the pressure","Gear pumps","In the tail cone of the aircraft","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0069","What may cause the automatic APU shutdown? Select the most complete answer.","All answers are correct","Electrical power","Bleed air / pneumatic power","Backup systems on the ground and in flight (as designed)","All answers are correct","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0001","How is the take-off thrust defined? Select the most complete answer.","Take-off thrust is the maximum available thrust","Take-off thrust is the maximum available thrust which does not result in engine damage in long operation","Take-off thrust","To predict the physical deterioration of engine parts","Take-off thrust is the maximum available thrust","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0002","What is the thrust rating?","A standard value of thrust used in everyday operations","At first EGT rises and after the engine reaches the new speed EGT falls","When the engine is not blown out after a wet start","A failed start when the fuel does not ignite","A standard value of thrust used in everyday operations","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0003","Which of the following is the greatest?","Take-off thrust","Stringers carry only torsional loads and never support the skin","Pressurised fuselages never use hoop-stress considerations","Composite structures never require bonding or fasteners","Take-off thrust","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0004","Which of the following is the greatest?","Go-around thrust","Stringers carry only torsional loads and never support the skin","Pressurised fuselages never use hoop-stress considerations","Composite structures never require bonding or fasteners","Go-around thrust","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0005","What is the spool-up time?","The time needed to change the engine rotational speed","None of the answers is correct","Power","By making the speed of air supplying the combustion process with fresh oxygen equal to the flame rate","The time needed to change the engine rotational speed","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0006","What is the relationship between the idle rpm at the standstill and in flight?","The idle rpm is higher in flight","If no performance decrease or yawing moment occurs engine is operating","With the increase in airspeed, the thrust decreases","At first EGT rises and after the engine reaches the new speed EGT falls","The idle rpm is higher in flight","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0007","Which parameter enables to monitor the turbine stress?","Exhaust gas temperature","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","Exhaust gas temperature","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0008","What happens when more fuel is injected to the combustion chamber to accelerate the engine? (EGT – exhaust gas temperature)","At first EGT rises and after the engine reaches the new speed EGT falls","At first EGT rises and after the engine reaches the new speed EGT remains constant","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","At first EGT rises and after the engine reaches the new speed EGT falls","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0009","What happens when less fuel is injected to the combustion chamber to decelerate the engine? (EGT – exhaust gas temperature)","At first EGT falls and after the engine reaches the new speed EGT rises","At first EGT falls and after the engine reaches the new speed EGT remains constant","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","At first EGT falls and after the engine reaches the new speed EGT rises","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0010","What might happen if the exhaust gas temperature (EGT) limits are exceeded? Select the most complete answer.","All answers are correct","Turbine damage / reduced engine life","Possible mandatory inspection / engine limitation","Risk of further overtemperature on subsequent operation","All answers are correct","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0011","What should the pilot do if the EGT limit was exceeded for 5 seconds?","Report the EGT exceedance","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","Report the EGT exceedance","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0012","What is the engine seizure?","An event when the rotors stop spinning in flight","Go-around thrust","Shut off fuel and ignition immediately","I, II and III","An event when the rotors stop spinning in flight","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0013","What is the engine trending?","Continuous collection and analysis of engine data to detect damage and schedule maintenance","If no performance decrease or yawing moment occurs engine is operating","An event when the rotors stop spinning in flight","By changing the rated thrust in the aircraft electronic system","Continuous collection and analysis of engine data to detect damage and schedule maintenance","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0014","Why are the engine vibrations monitored?","To predict the physical deterioration of engine parts","At first EGT falls and after the engine reaches the new speed EGT remains constant","When the engine is not blown out after a wet start","Go-around thrust","To predict the physical deterioration of engine parts","Merged"
"Airframe – 021.011 (4)","021.011 (4) Q0015","What is a wet start?","A failed start when the fuel does not ignite","A start where some fuel is left in the combustion chamber after a failed start","Take-off with a reduced thrust","Shut off fuel and ignition immediately","A failed start when the fuel does not ignite","Merged"
